txn_id,date,account_id,person_id,transaction_type,amount,counterparty,description
TXN_002378,2026-03-25,ACCT_00128,PERSON_00128,supplier,17257,PERSON_00211,supplier
TXN_002379,2021-09-21,ACCT_00129,PERSON_00129,supplier,35648,PERSON_00248,supplier
TXN_002380,2021-12-16,ACCT_00130,PERSON_00130,rent,11562,PERSON_00285,rent
TXN_002381,2024-04-11,ACCT_00131,PERSON_00131,rent,8100,PERSON_00322,rent
TXN_002382,2026-01-03,ACCT_00132,PERSON_00132,salary,22698,PERSON_00359,salary
TXN_002383,2021-03-26,ACCT_00133,PERSON_00133,supplier,38651,PERSON_00396,supplier
TXN_002384,2022-07-29,ACCT_00134,PERSON_00134,salary,42277,PERSON_00433,salary
TXN_002385,2024-11-12,ACCT_00135,PERSON_00135,upi,4035,PERSON_00020,upi
TXN_002386,2022-06-12,ACCT_00136,PERSON_00136,fuel,2705,PERSON_00057,fuel
TXN_002387,2021-05-14,ACCT_00137,PERSON_00137,supplier,36896,PERSON_00094,supplier
TXN_002388,2021-09-06,ACCT_00138,PERSON_00138,utility,6785,PERSON_00131,utility
TXN_002389,2022-04-28,ACCT_00139,PERSON_00139,salary,44513,PERSON_00168,salary
TXN_002390,2025-12-04,ACCT_00140,PERSON_00140,grocery,462,PERSON_00205,grocery
TXN_002391,2022-03-11,ACCT_00141,PERSON_00141,rent,16741,PERSON_00242,rent
TXN_002392,2022-07-06,ACCT_00142,PERSON_00142,salary,73321,PERSON_00279,salary
TXN_002393,2023-09-21,ACCT_00143,PERSON_00143,transfer,72444,PERSON_00316,transfer
TXN_002394,2024-12-06,ACCT_00144,PERSON_00144,transfer,179732,PERSON_00353,transfer
TXN_002395,2024-03-04,ACCT_00145,PERSON_00145,utility,1275,PERSON_00390,utility
TXN_002396,2024-12-08,ACCT_00146,PERSON_00146,supplier,19912,PERSON_00427,supplier
TXN_002397,2023-01-24,ACCT_00147,PERSON_00147,grocery,4205,PERSON_00014,grocery
TXN_002398,2023-02-17,ACCT_00148,PERSON_00148,utility,1164,PERSON_00051,utility
TXN_002399,2023-09-07,ACCT_00149,PERSON_00149,fuel,837,PERSON_00088,fuel
TXN_002400,2026-02-14,ACCT_00150,PERSON_00150,grocery,818,PERSON_00125,grocery
TXN_002401,2024-05-30,ACCT_00151,PERSON_00151,upi,6111,PERSON_00162,upi
TXN_002402,2023-02-13,ACCT_00152,PERSON_00152,upi,162448,PERSON_00199,upi
TXN_002403,2026-06-08,ACCT_00153,PERSON_00153,salary,36337,PERSON_00236,salary
TXN_002404,2024-04-06,ACCT_00154,PERSON_00154,supplier,61165,PERSON_00273,supplier
TXN_002405,2024-02-25,ACCT_00155,PERSON_00155,supplier,27063,PERSON_00310,supplier
TXN_002406,2023-10-13,ACCT_00156,PERSON_00156,grocery,2176,PERSON_00347,grocery
TXN_002407,2021-05-02,ACCT_00157,PERSON_00157,cash_deposit,43467,PERSON_00384,cash deposit
TXN_002408,2023-03-22,ACCT_00158,PERSON_00158,customer,12672,PERSON_00421,customer
TXN_002409,2025-03-11,ACCT_00159,PERSON_00159,grocery,1005,PERSON_00008,grocery
TXN_002410,2026-02-17,ACCT_00160,PERSON_00160,emi,21161,PERSON_00045,emi
TXN_002411,2023-07-06,ACCT_00161,PERSON_00161,salary,22577,PERSON_00082,salary
TXN_002412,2023-06-29,ACCT_00162,PERSON_00162,transfer,152546,PERSON_00119,transfer
TXN_002413,2026-04-02,ACCT_00163,PERSON_00163,supplier,60635,PERSON_00156,supplier
TXN_002414,2026-02-09,ACCT_00164,PERSON_00164,fuel,3614,PERSON_00193,fuel
TXN_002415,2021-04-05,ACCT_00165,PERSON_00165,grocery,2920,PERSON_00230,grocery
TXN_002416,2021-01-21,ACCT_00166,PERSON_00166,supplier,81201,PERSON_00267,supplier
TXN_002417,2023-09-14,ACCT_00167,PERSON_00167,supplier,73357,PERSON_00304,supplier
TXN_002418,2023-05-15,ACCT_00168,PERSON_00168,salary,60955,PERSON_00341,salary
TXN_002419,2025-02-03,ACCT_00169,PERSON_00169,grocery,993,PERSON_00378,grocery
TXN_002420,2026-01-22,ACCT_00170,PERSON_00170,grocery,1358,PERSON_00415,grocery
TXN_002421,2026-01-20,ACCT_00171,PERSON_00171,upi,144536,PERSON_00002,upi
TXN_002422,2024-06-04,ACCT_00172,PERSON_00172,transfer,28627,PERSON_00039,transfer
TXN_002423,2024-08-02,ACCT_00173,PERSON_00173,supplier,34541,PERSON_00076,supplier
TXN_002424,2022-06-23,ACCT_00174,PERSON_00174,upi,2678,PERSON_00113,upi
TXN_002425,2022-02-04,ACCT_00175,PERSON_00175,supplier,67339,PERSON_00150,supplier
TXN_002426,2026-03-10,ACCT_00176,PERSON_00176,grocery,2654,PERSON_00187,grocery
TXN_002427,2022-10-11,ACCT_00177,PERSON_00177,upi,8730,PERSON_00224,upi
TXN_002428,2023-05-08,ACCT_00178,PERSON_00178,rent,16823,PERSON_00261,rent
TXN_002429,2024-04-30,ACCT_00179,PERSON_00179,utility,5310,PERSON_00298,utility
TXN_002430,2022-09-19,ACCT_00180,PERSON_00180,emi,10044,PERSON_00335,emi
TXN_002431,2023-05-27,ACCT_00181,PERSON_00181,supplier,60257,PERSON_00372,supplier
TXN_002432,2021-12-22,ACCT_00182,PERSON_00182,upi,179505,PERSON_00409,upi
TXN_002433,2021-03-14,ACCT_00183,PERSON_00183,upi,9515,PERSON_00446,upi
TXN_002434,2022-05-10,ACCT_00184,PERSON_00184,supplier,22343,PERSON_00033,supplier
TXN_002435,2025-08-11,ACCT_00185,PERSON_00185,upi,11630,PERSON_00070,upi
TXN_002436,2026-05-01,ACCT_00186,PERSON_00186,upi,6600,PERSON_00107,upi
TXN_002437,2021-06-14,ACCT_00187,PERSON_00187,upi,6141,PERSON_00144,upi
TXN_002438,2026-03-02,ACCT_00188,PERSON_00188,upi,6891,PERSON_00181,upi
TXN_002439,2022-02-05,ACCT_00189,PERSON_00189,emi,16389,PERSON_00218,emi
TXN_002440,2025-07-11,ACCT_00190,PERSON_00190,utility,3637,PERSON_00255,utility
TXN_002441,2022-02-03,ACCT_00191,PERSON_00191,grocery,4522,PERSON_00292,grocery
TXN_002442,2023-03-24,ACCT_00192,PERSON_00192,emi,20911,PERSON_00329,emi
TXN_002443,2026-01-14,ACCT_00193,PERSON_00193,supplier,28994,PERSON_00366,supplier
TXN_002444,2022-05-30,ACCT_00194,PERSON_00194,upi,58660,PERSON_00403,upi
TXN_002445,2021-08-10,ACCT_00195,PERSON_00195,upi,199465,PERSON_00440,upi
TXN_002446,2025-03-02,ACCT_00196,PERSON_00196,customer,56004,PERSON_00027,customer
TXN_002447,2025-10-10,ACCT_00197,PERSON_00197,rent,17867,PERSON_00064,rent
TXN_002448,2021-01-20,ACCT_00198,PERSON_00198,supplier,34449,PERSON_00101,supplier
TXN_002449,2023-10-12,ACCT_00199,PERSON_00199,upi,1263,PERSON_00138,upi
TXN_002450,2025-12-16,ACCT_00200,PERSON_00200,rent,10839,PERSON_00175,rent
TXN_002451,2023-10-04,ACCT_00201,PERSON_00201,customer,119185,PERSON_00212,customer
TXN_002452,2022-04-02,ACCT_00202,PERSON_00202,salary,40256,PERSON_00249,salary
TXN_002453,2024-09-26,ACCT_00203,PERSON_00203,rent,16464,PERSON_00286,rent
TXN_002454,2026-06-11,ACCT_00204,PERSON_00204,upi,10153,PERSON_00323,upi
TXN_002455,2021-02-27,ACCT_00205,PERSON_00205,rent,12495,PERSON_00360,rent
TXN_002456,2022-02-11,ACCT_00206,PERSON_00206,grocery,494,PERSON_00397,grocery
TXN_002457,2025-08-06,ACCT_00207,PERSON_00207,supplier,22388,PERSON_00434,supplier
TXN_002458,2024-06-04,ACCT_00208,PERSON_00208,upi,8262,PERSON_00021,upi
TXN_002459,2023-04-15,ACCT_00209,PERSON_00209,fuel,3461,PERSON_00058,fuel
TXN_002460,2025-10-14,ACCT_00210,PERSON_00210,customer,14141,PERSON_00095,customer
TXN_002461,2023-06-14,ACCT_00211,PERSON_00211,upi,1368,PERSON_00132,upi
TXN_002462,2025-09-14,ACCT_00212,PERSON_00212,supplier,33959,PERSON_00169,supplier
TXN_002463,2026-06-28,ACCT_00213,PERSON_00213,transfer,74513,PERSON_00206,transfer
TXN_002464,2024-12-26,ACCT_00214,PERSON_00214,transfer,118467,PERSON_00243,transfer
TXN_002465,2023-11-26,ACCT_00215,PERSON_00215,grocery,444,PERSON_00280,grocery
TXN_002466,2024-10-05,ACCT_00216,PERSON_00216,upi,30138,PERSON_00317,upi
TXN_002467,2022-12-28,ACCT_00217,PERSON_00217,cash_deposit,116602,PERSON_00354,cash deposit
TXN_002468,2021-10-05,ACCT_00218,PERSON_00218,rent,17546,PERSON_00391,rent
TXN_002469,2023-09-12,ACCT_00219,PERSON_00219,grocery,2977,PERSON_00428,grocery
TXN_002470,2026-04-29,ACCT_00220,PERSON_00220,transfer,156974,PERSON_00015,transfer
TXN_002471,2025-07-26,ACCT_00221,PERSON_00221,rent,19836,PERSON_00052,rent
TXN_002472,2025-06-18,ACCT_00222,PERSON_00222,upi,6197,PERSON_00089,upi
TXN_002473,2024-11-13,ACCT_00223,PERSON_00223,upi,9089,PERSON_00126,upi
TXN_002474,2021-07-28,ACCT_00224,PERSON_00224,customer,16104,PERSON_00163,customer
TXN_002475,2025-03-13,ACCT_00225,PERSON_00225,grocery,4707,PERSON_00200,grocery
TXN_002476,2026-03-08,ACCT_00226,PERSON_00226,grocery,909,PERSON_00237,grocery
TXN_002477,2023-07-09,ACCT_00227,PERSON_00227,rent,16430,PERSON_00274,rent
TXN_002478,2025-01-23,ACCT_00228,PERSON_00228,salary,63069,PERSON_00311,salary
TXN_002479,2023-07-19,ACCT_00229,PERSON_00229,fuel,2063,PERSON_00348,fuel
TXN_002480,2023-03-11,ACCT_00230,PERSON_00230,salary,44692,PERSON_00385,salary
TXN_002481,2026-01-31,ACCT_00231,PERSON_00231,upi,40767,PERSON_00422,upi
TXN_002482,2021-03-06,ACCT_00232,PERSON_00232,customer,7996,PERSON_00009,customer
TXN_002483,2024-09-23,ACCT_00233,PERSON_00233,utility,553,PERSON_00046,utility
TXN_002484,2023-09-04,ACCT_00234,PERSON_00234,customer,94370,PERSON_00083,customer
TXN_002485,2022-11-16,ACCT_00235,PERSON_00235,fuel,1380,PERSON_00120,fuel
TXN_002486,2024-09-15,ACCT_00236,PERSON_00236,supplier,26917,PERSON_00157,supplier
TXN_002487,2025-09-19,ACCT_00237,PERSON_00237,supplier,62309,PERSON_00194,supplier
TXN_002488,2023-01-10,ACCT_00238,PERSON_00238,transfer,46696,PERSON_00231,transfer
TXN_002489,2025-06-03,ACCT_00239,PERSON_00239,rent,7119,PERSON_00268,rent
TXN_002490,2022-04-23,ACCT_00240,PERSON_00240,emi,14572,PERSON_00305,emi
TXN_002491,2022-10-01,ACCT_00241,PERSON_00241,upi,44134,PERSON_00342,upi
TXN_002492,2022-12-30,ACCT_00242,PERSON_00242,salary,56650,PERSON_00379,salary
TXN_002493,2025-06-01,ACCT_00243,PERSON_00243,salary,21884,PERSON_00416,salary
TXN_002494,2026-05-09,ACCT_00244,PERSON_00244,cash_deposit,118177,PERSON_00003,cash deposit
TXN_002495,2026-01-20,ACCT_00245,PERSON_00245,fuel,3142,PERSON_00040,fuel
TXN_002496,2025-01-08,ACCT_00246,PERSON_00246,supplier,77047,PERSON_00077,supplier
TXN_002497,2025-09-17,ACCT_00247,PERSON_00247,fuel,1979,PERSON_00114,fuel
TXN_002498,2023-02-06,ACCT_00248,PERSON_00248,upi,8938,PERSON_00151,upi
TXN_002499,2023-04-29,ACCT_00249,PERSON_00249,fuel,2726,PERSON_00188,fuel
TXN_002500,2025-10-05,ACCT_00250,PERSON_00250,supplier,9700,PERSON_00225,supplier
TXN_002501,2023-11-23,ACCT_00251,PERSON_00251,rent,19212,PERSON_00262,rent
TXN_002502,2022-01-19,ACCT_00252,PERSON_00252,salary,34137,PERSON_00299,salary
TXN_002503,2025-07-15,ACCT_00253,PERSON_00253,upi,4326,PERSON_00336,upi
TXN_002504,2023-03-28,ACCT_00254,PERSON_00254,upi,7001,PERSON_00373,upi
TXN_002505,2024-12-17,ACCT_00255,PERSON_00255,emi,21147,PERSON_00410,emi
TXN_002506,2021-07-03,ACCT_00256,PERSON_00256,supplier,41047,PERSON_00447,supplier
TXN_002507,2024-12-22,ACCT_00257,PERSON_00257,customer,105341,PERSON_00034,customer
TXN_002508,2022-10-17,ACCT_00258,PERSON_00258,upi,2294,PERSON_00071,upi
TXN_002509,2024-03-31,ACCT_00259,PERSON_00259,customer,96824,PERSON_00108,customer
TXN_002510,2021-04-09,ACCT_00260,PERSON_00260,fuel,2551,PERSON_00145,fuel
TXN_002511,2023-10-01,ACCT_00261,PERSON_00261,supplier,47949,PERSON_00182,supplier
TXN_002512,2026-06-08,ACCT_00262,PERSON_00262,customer,58128,PERSON_00219,customer
TXN_002513,2026-05-19,ACCT_00263,PERSON_00263,rent,13488,PERSON_00256,rent
TXN_002514,2021-04-26,ACCT_00264,PERSON_00264,emi,33211,PERSON_00293,emi
TXN_002515,2025-04-17,ACCT_00265,PERSON_00265,grocery,2880,PERSON_00330,grocery
TXN_002516,2026-02-15,ACCT_00266,PERSON_00266,salary,70746,PERSON_00367,salary
TXN_002517,2021-07-27,ACCT_00267,PERSON_00267,customer,100545,PERSON_00404,customer
TXN_002518,2022-10-12,ACCT_00268,PERSON_00268,customer,83171,PERSON_00441,customer
TXN_002519,2023-07-17,ACCT_00269,PERSON_00269,utility,6598,PERSON_00028,utility
TXN_002520,2022-07-04,ACCT_00270,PERSON_00270,transfer,22658,PERSON_00065,transfer
TXN_002521,2024-12-09,ACCT_00271,PERSON_00271,salary,61000,PERSON_00102,salary
TXN_002522,2023-02-12,ACCT_00272,PERSON_00272,emi,3977,PERSON_00139,emi
TXN_002523,2021-04-10,ACCT_00273,PERSON_00273,customer,25499,PERSON_00176,customer
TXN_002524,2025-10-01,ACCT_00274,PERSON_00274,grocery,1512,PERSON_00213,grocery
TXN_002525,2025-03-26,ACCT_00275,PERSON_00275,customer,99314,PERSON_00250,customer
TXN_002526,2026-04-29,ACCT_00276,PERSON_00276,utility,456,PERSON_00287,utility
TXN_002527,2021-09-09,ACCT_00277,PERSON_00277,transfer,80972,PERSON_00324,transfer
TXN_002528,2021-02-10,ACCT_00278,PERSON_00278,upi,2636,PERSON_00361,upi
TXN_002529,2023-03-27,ACCT_00279,PERSON_00279,salary,19218,PERSON_00398,salary
TXN_002530,2021-06-11,ACCT_00280,PERSON_00280,cash_deposit,178036,PERSON_00435,cash deposit
TXN_002531,2023-08-04,ACCT_00281,PERSON_00281,utility,4252,PERSON_00022,utility
TXN_002532,2023-09-08,ACCT_00282,PERSON_00282,transfer,48875,PERSON_00059,transfer
TXN_002533,2026-05-18,ACCT_00283,PERSON_00283,utility,4071,PERSON_00096,utility
TXN_002534,2023-12-01,ACCT_00284,PERSON_00284,utility,5854,PERSON_00133,utility
TXN_002535,2022-03-02,ACCT_00285,PERSON_00285,upi,10982,PERSON_00170,upi
TXN_002536,2022-09-14,ACCT_00286,PERSON_00286,fuel,1490,PERSON_00207,fuel
TXN_002537,2021-03-01,ACCT_00287,PERSON_00287,cash_deposit,95770,PERSON_00244,cash deposit
TXN_002538,2023-06-12,ACCT_00288,PERSON_00288,transfer,130982,PERSON_00281,transfer
TXN_002539,2026-03-30,ACCT_00289,PERSON_00289,grocery,2841,PERSON_00318,grocery
TXN_002540,2026-02-12,ACCT_00290,PERSON_00290,fuel,5569,PERSON_00355,fuel
TXN_002541,2025-06-01,ACCT_00291,PERSON_00291,fuel,4861,PERSON_00392,fuel
TXN_002542,2024-05-13,ACCT_00292,PERSON_00292,fuel,2740,PERSON_00429,fuel
TXN_002543,2022-06-08,ACCT_00293,PERSON_00293,fuel,2944,PERSON_00016,fuel
TXN_002544,2024-02-03,ACCT_00294,PERSON_00294,customer,16266,PERSON_00053,customer
TXN_002545,2024-09-06,ACCT_00295,PERSON_00295,customer,62704,PERSON_00090,customer
TXN_002546,2025-11-05,ACCT_00296,PERSON_00296,utility,6290,PERSON_00127,utility
TXN_002547,2023-11-02,ACCT_00297,PERSON_00297,transfer,71587,PERSON_00164,transfer
TXN_002548,2024-01-01,ACCT_00298,PERSON_00298,grocery,4239,PERSON_00201,grocery
TXN_002549,2023-02-12,ACCT_00299,PERSON_00299,salary,25704,PERSON_00238,salary
TXN_002550,2021-11-22,ACCT_00300,PERSON_00300,upi,217321,PERSON_00275,upi
TXN_002551,2024-08-11,ACCT_00301,PERSON_00301,emi,17153,PERSON_00312,emi
TXN_002552,2021-05-27,ACCT_00302,PERSON_00302,grocery,1555,PERSON_00349,grocery
TXN_002553,2025-01-11,ACCT_00303,PERSON_00303,upi,7298,PERSON_00386,upi
TXN_002554,2024-02-04,ACCT_00304,PERSON_00304,customer,52196,PERSON_00423,customer
TXN_002555,2024-03-19,ACCT_00305,PERSON_00305,upi,9837,PERSON_00010,upi
TXN_002556,2022-06-23,ACCT_00306,PERSON_00306,rent,9987,PERSON_00047,rent
TXN_002557,2022-03-09,ACCT_00307,PERSON_00307,salary,27649,PERSON_00084,salary
TXN_002558,2025-01-20,ACCT_00308,PERSON_00308,customer,56980,PERSON_00121,customer
TXN_002559,2024-06-08,ACCT_00309,PERSON_00309,upi,1815,PERSON_00158,upi
TXN_002560,2026-03-02,ACCT_00310,PERSON_00310,salary,35285,PERSON_00195,salary
TXN_002561,2025-06-01,ACCT_00311,PERSON_00311,supplier,61458,PERSON_00232,supplier
TXN_002562,2022-02-28,ACCT_00312,PERSON_00312,rent,9628,PERSON_00269,rent
TXN_002563,2022-06-20,ACCT_00313,PERSON_00313,transfer,52445,PERSON_00306,transfer
TXN_002564,2023-10-17,ACCT_00314,PERSON_00314,upi,8895,PERSON_00343,upi
TXN_002565,2021-08-10,ACCT_00315,PERSON_00315,utility,6081,PERSON_00380,utility
TXN_002566,2022-10-24,ACCT_00316,PERSON_00316,utility,2374,PERSON_00417,utility
TXN_002567,2022-01-05,ACCT_00317,PERSON_00317,emi,19999,PERSON_00004,emi
TXN_002568,2021-02-21,ACCT_00318,PERSON_00318,emi,10195,PERSON_00041,emi
TXN_002569,2023-12-24,ACCT_00319,PERSON_00319,grocery,735,PERSON_00078,grocery
TXN_002570,2021-08-01,ACCT_00320,PERSON_00320,rent,20846,PERSON_00115,rent
TXN_002571,2021-08-26,ACCT_00321,PERSON_00321,grocery,2677,PERSON_00152,grocery
TXN_002572,2025-11-14,ACCT_00322,PERSON_00322,fuel,1046,PERSON_00189,fuel
TXN_002573,2021-01-01,ACCT_00323,PERSON_00323,upi,8607,PERSON_00226,upi
TXN_002574,2021-09-29,ACCT_00324,PERSON_00324,grocery,2752,PERSON_00263,grocery
TXN_002575,2025-01-06,ACCT_00325,PERSON_00325,supplier,35347,PERSON_00300,supplier
TXN_002576,2022-12-14,ACCT_00326,PERSON_00326,rent,8052,PERSON_00337,rent
TXN_002577,2025-03-28,ACCT_00327,PERSON_00327,utility,2582,PERSON_00374,utility
TXN_002578,2023-04-08,ACCT_00328,PERSON_00328,grocery,4883,PERSON_00411,grocery
TXN_002579,2021-07-26,ACCT_00329,PERSON_00329,emi,18044,PERSON_00448,emi
TXN_002580,2022-03-16,ACCT_00330,PERSON_00330,rent,18542,PERSON_00035,rent
TXN_002581,2024-08-19,ACCT_00331,PERSON_00331,supplier,38174,PERSON_00072,supplier
TXN_002582,2022-07-05,ACCT_00332,PERSON_00332,fuel,5467,PERSON_00109,fuel
TXN_002583,2023-12-10,ACCT_00333,PERSON_00333,salary,37188,PERSON_00146,salary
TXN_002584,2025-10-09,ACCT_00334,PERSON_00334,upi,64911,PERSON_00183,upi
TXN_002585,2021-06-15,ACCT_00335,PERSON_00335,supplier,67650,PERSON_00220,supplier
TXN_002586,2023-09-03,ACCT_00336,PERSON_00336,salary,45026,PERSON_00257,salary
TXN_002587,2024-08-10,ACCT_00337,PERSON_00337,upi,3339,PERSON_00294,upi
TXN_002588,2023-05-31,ACCT_00338,PERSON_00338,transfer,157515,PERSON_00331,transfer
TXN_002589,2025-02-04,ACCT_00339,PERSON_00339,customer,113432,PERSON_00368,customer
TXN_002590,2025-01-17,ACCT_00340,PERSON_00340,rent,12608,PERSON_00405,rent
TXN_002591,2021-11-03,ACCT_00341,PERSON_00341,customer,30539,PERSON_00442,customer
TXN_002592,2024-09-26,ACCT_00342,PERSON_00342,grocery,3113,PERSON_00029,grocery
TXN_002593,2022-08-28,ACCT_00343,PERSON_00343,upi,423,PERSON_00066,upi
TXN_002594,2025-03-08,ACCT_00344,PERSON_00344,upi,181857,PERSON_00103,upi
TXN_002595,2021-06-22,ACCT_00345,PERSON_00345,cash_deposit,154317,PERSON_00140,cash deposit
TXN_002596,2023-06-29,ACCT_00346,PERSON_00346,transfer,16729,PERSON_00177,transfer
TXN_002597,2025-01-15,ACCT_00347,PERSON_00347,upi,4088,PERSON_00214,upi
TXN_002598,2023-06-01,ACCT_00348,PERSON_00348,customer,6913,PERSON_00251,customer
TXN_002599,2023-04-29,ACCT_00349,PERSON_00349,salary,43706,PERSON_00288,salary
TXN_002600,2021-09-05,ACCT_00350,PERSON_00350,transfer,146145,PERSON_00325,transfer
TXN_002601,2025-05-14,ACCT_00351,PERSON_00351,upi,1926,PERSON_00362,upi
TXN_002602,2026-02-21,ACCT_00352,PERSON_00352,cash_deposit,162865,PERSON_00399,cash deposit
TXN_002603,2024-09-25,ACCT_00353,PERSON_00353,emi,10499,PERSON_00436,emi
TXN_002604,2024-08-13,ACCT_00354,PERSON_00354,cash_deposit,163340,PERSON_00023,cash deposit
TXN_002605,2021-12-11,ACCT_00355,PERSON_00355,upi,88871,PERSON_00060,upi
TXN_002606,2023-02-07,ACCT_00356,PERSON_00356,transfer,75886,PERSON_00097,transfer
TXN_002607,2024-11-30,ACCT_00357,PERSON_00357,fuel,2762,PERSON_00134,fuel
TXN_002608,2022-08-25,ACCT_00358,PERSON_00358,supplier,79137,PERSON_00171,supplier
TXN_002609,2024-06-12,ACCT_00359,PERSON_00359,utility,6018,PERSON_00208,utility
TXN_002610,2022-12-08,ACCT_00360,PERSON_00360,grocery,6235,PERSON_00245,grocery
TXN_002611,2021-01-15,ACCT_00361,PERSON_00361,salary,18114,PERSON_00282,salary
TXN_002612,2023-12-15,ACCT_00362,PERSON_00362,salary,35874,PERSON_00319,salary
TXN_002613,2025-05-19,ACCT_00363,PERSON_00363,upi,758,PERSON_00356,upi
TXN_002614,2021-12-21,ACCT_00364,PERSON_00364,grocery,1924,PERSON_00393,grocery
TXN_002615,2021-01-02,ACCT_00365,PERSON_00365,grocery,2906,PERSON_00430,grocery
TXN_002616,2021-05-29,ACCT_00366,PERSON_00366,transfer,157862,PERSON_00017,transfer
TXN_002617,2022-03-22,ACCT_00367,PERSON_00367,emi,18358,PERSON_00054,emi
TXN_002618,2023-11-22,ACCT_00368,PERSON_00368,upi,11809,PERSON_00091,upi
TXN_002619,2021-10-22,ACCT_00369,PERSON_00369,grocery,654,PERSON_00128,grocery
TXN_002620,2022-04-19,ACCT_00370,PERSON_00370,rent,9356,PERSON_00165,rent
TXN_002621,2022-05-31,ACCT_00371,PERSON_00371,upi,208000,PERSON_00202,upi
TXN_002622,2024-09-11,ACCT_00372,PERSON_00372,emi,31195,PERSON_00239,emi
TXN_002623,2022-06-25,ACCT_00373,PERSON_00373,rent,8783,PERSON_00276,rent
TXN_002624,2026-02-17,ACCT_00374,PERSON_00374,salary,61260,PERSON_00313,salary
TXN_002625,2026-03-10,ACCT_00375,PERSON_00375,emi,14147,PERSON_00350,emi
TXN_002626,2023-05-01,ACCT_00376,PERSON_00376,cash_deposit,126148,PERSON_00387,cash deposit
TXN_002627,2023-12-05,ACCT_00377,PERSON_00377,upi,228298,PERSON_00424,upi
TXN_002628,2026-01-30,ACCT_00378,PERSON_00378,transfer,89375,PERSON_00011,transfer
TXN_002629,2023-03-10,ACCT_00379,PERSON_00379,rent,17095,PERSON_00048,rent
TXN_002630,2022-05-06,ACCT_00380,PERSON_00380,utility,1329,PERSON_00085,utility
TXN_002631,2021-05-11,ACCT_00381,PERSON_00381,upi,245478,PERSON_00122,upi
TXN_002632,2023-12-26,ACCT_00382,PERSON_00382,cash_deposit,64557,PERSON_00159,cash deposit
TXN_002633,2025-12-03,ACCT_00383,PERSON_00383,fuel,5075,PERSON_00196,fuel
TXN_002634,2025-10-16,ACCT_00384,PERSON_00384,supplier,65962,PERSON_00233,supplier
TXN_002635,2025-07-17,ACCT_00385,PERSON_00385,upi,198662,PERSON_00270,upi
TXN_002636,2024-09-25,ACCT_00386,PERSON_00386,fuel,1270,PERSON_00307,fuel
TXN_002637,2022-04-23,ACCT_00387,PERSON_00387,salary,46043,PERSON_00344,salary
TXN_002638,2025-06-20,ACCT_00388,PERSON_00388,grocery,6167,PERSON_00381,grocery
TXN_002639,2025-11-14,ACCT_00389,PERSON_00389,rent,18253,PERSON_00418,rent
TXN_002640,2022-10-27,ACCT_00390,PERSON_00390,salary,73696,PERSON_00005,salary
TXN_002641,2023-03-09,ACCT_00391,PERSON_00391,transfer,208130,PERSON_00042,transfer
TXN_002642,2025-07-11,ACCT_00392,PERSON_00392,grocery,1377,PERSON_00079,grocery
TXN_002643,2022-12-06,ACCT_00393,PERSON_00393,supplier,41953,PERSON_00116,supplier
TXN_002644,2024-08-06,ACCT_00394,PERSON_00394,rent,8091,PERSON_00153,rent
TXN_002645,2022-04-15,ACCT_00395,PERSON_00395,cash_deposit,183484,PERSON_00190,cash deposit
TXN_002646,2023-10-29,ACCT_00396,PERSON_00396,cash_deposit,61737,PERSON_00227,cash deposit
TXN_002647,2024-06-06,ACCT_00397,PERSON_00397,grocery,2491,PERSON_00264,grocery
TXN_002648,2021-11-25,ACCT_00398,PERSON_00398,upi,92805,PERSON_00301,upi
TXN_002649,2025-11-21,ACCT_00399,PERSON_00399,customer,110534,PERSON_00338,customer
TXN_002650,2023-12-21,ACCT_00400,PERSON_00400,upi,10187,PERSON_00375,upi
TXN_002651,2021-07-20,ACCT_00401,PERSON_00401,transfer,54490,PERSON_00412,transfer
TXN_002652,2023-05-02,ACCT_00402,PERSON_00402,transfer,73784,PERSON_00449,transfer
TXN_002653,2023-09-26,ACCT_00403,PERSON_00403,utility,4932,PERSON_00036,utility
TXN_002654,2024-07-10,ACCT_00404,PERSON_00404,customer,22612,PERSON_00073,customer
TXN_002655,2026-05-20,ACCT_00405,PERSON_00405,upi,56297,PERSON_00110,upi
TXN_002656,2026-03-12,ACCT_00406,PERSON_00406,emi,7508,PERSON_00147,emi
TXN_002657,2023-05-28,ACCT_00407,PERSON_00407,fuel,5052,PERSON_00184,fuel
TXN_002658,2021-05-24,ACCT_00408,PERSON_00408,fuel,1914,PERSON_00221,fuel
TXN_002659,2023-09-01,ACCT_00409,PERSON_00409,upi,152,PERSON_00258,upi
TXN_002660,2021-04-20,ACCT_00410,PERSON_00410,grocery,979,PERSON_00295,grocery
TXN_002661,2023-08-31,ACCT_00411,PERSON_00411,rent,16438,PERSON_00332,rent
TXN_002662,2025-12-05,ACCT_00412,PERSON_00412,utility,6587,PERSON_00369,utility
